,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,passive,direction,Labels,Classification_US_l,Classification_US_nl,Classification_S_l,Classification_S_nl
826,10.82346116082786,2.0072983166795266,3.257827909122104,0.0,0.9634689511882651,0.0,0.0,4.152218147994449,0.5505977407697136,0.0,0.0,0.08459501519793632,0.0,0.0,0.0,0.0,0.509329692097421,0.0,6.836543843086063,0.0,2.018668991274618,0.011370674595091279,10.600412510533923,6.254737462131232,12.15657957159084,2.9234503055204013,0.0,14.943815887867252,1.5998091219341244,0.0,1,270.0,270_passive,270_passive,270_passive,180_passive,270_passive
479,0.0,11.783737214780905,28.894175637828525,1.2449709255656864,33.44337120247906,0.0,0.0,5.839693816958107,0.0,0.0,0.0,15.572618525141715,5.008014916295873,6.408622120960278,0.0,9.073816791092261,5.461592523892578,0.0,12.786393726127509,0.0,0.047235378344529205,0.28755088805251927,23.79201034222564,0.5505977407697136,3.3807622091960585,5.008014916295872,0.0,13.270050695106628,0.0,2.5558062668653707,0,0.0,0,0,0,0,0_passive
1018,0.14377544402625964,15.785566936307204,5.043961204048172,1.5279981304323875,27.589697064422158,3.833899278267816,0.2810811598925216,2.567176941460462,6.310606745833609,2.5558062668653707,0.0,0.8249559423306875,6.254737462131232,0.0959656897930276,0.0,0.0,0.8476157075180089,1.5279981304323875,5.866223249697801,7.055240321930889,22.670316241694398,4.108380010454966,23.21553876395195,4.555180808141716,16.88597659452715,9.16023306429032,22.312275288671817,10.154084379325072,0.047235378344529205,12.211240979650313,1,180.0,180_passive,180_passive,180_passive,180_passive,180_passive
742,0.0,16.850986188849806,14.051245292103813,0.0,1.12577922965762,0.0,7.015313232975398,8.020558625175179,6.408622120960278,6.408622120960278,0.0,6.408622120960278,0.0,1.5319753814959534,7.5329530041598565,8.064011177160648,0.0,0.0,4.486650031369318,7.539608927004405,10.371342557386662,13.349333466189536,7.484501647951468,3.415388754559194,2.0918933318774626,4.648684821415573,0.0,18.545365722743647,7.6007972667241965,6.64246790250827,1,270.0,270_passive,270_passive,270_passive,270_passive,270_passive
378,5.5568862234820875,23.119199112714398,27.256282045946534,0.08459501519793632,21.65664237447116,0.0,6.96820687293449,2.8861747951799575,3.156967359853994,0.0,0.0,6.254737462131232,0.0,0.0,0.0,0.0,5.956503517519079,0.0,12.21701736642963,0.1437754440262596,9.947149650192461,1.6007606583469596,9.973108061769599,5.645458489743589,7.807173581394565,3.786663899923287,5.956503517519081,12.627056694361976,1.2089258983975135,6.408622120960278,0,90.0,90,90_passive,90_passive,90,180
929,6.408622120960278,21.072225388996007,19.76396900750211,0.0,22.284885365038235,0.0,16.85192751440802,7.1961440481221794,4.414839039867581,0.5545749918332793,5.956503517519079,6.258714713194799,0.0,0.0,0.0,2.2411440982275184,0.0,0.0,1.763500890230793,0.0,0.0,3.1064040076350836,0.29642908555117864,8.231875002301374,4.755395286280234,0.0,9.565589480814271,6.897045158621936,0.08459501519793632,0.0,1,90.0,90_passive,90_passive,90_passive,0_passive,90_passive
279,0.40150053582346046,56.09516356569648,38.7476886359991,0.1437754440262596,50.807901690540774,0.0,9.462749954274425,16.033519218074176,3.6051235931331376,8.18861687502041,0.0,0.0,8.34142305977286,6.2661081367263245,0.003977251063565738,10.82346116082786,13.105638410171457,0.011370674595091279,0.003977251063565738,5.008014916295873,15.04941627835039,2.5558062668653707,15.298792242651961,9.711303996487317,24.404462553509777,6.254737462131232,8.895138744194542,22.32840814552215,1.1243308831995773,5.53231061032488,0,180.0,180,180,180,180,180
529,2.0432446044318255,3.3121134784753448,2.111218508599685,0.0,2.1273981600515413,0.1437754440262596,0.23384578154799238,0.03594628775229907,0.0,0.0,0.0,0.0,0.0,0.003977251063565738,0.003977251063565738,0.0,0.0,0.0,5.398144777524242,0.0,0.0,0.0,3.786663899923287,0.0,6.111188227483436,0.0,6.493217136158214,0.08459501519793632,0.08459501519793632,0.0,0,90.0,90,90_passive,90_passive,90,90
898,0.2338457815479924,10.182715525266632,0.6843439822820653,0.2338457815479924,18.865513434568847,0.011370674595091279,5.9646460057069985,6.787691604618268,0.0,1.9781473937014853,0.0,0.0,0.8003803291734798,0.8003803291734798,6.492560494742791,0.0,0.0,0.0,1.5393688050274787,5.16426567653352,2.580381880022579,9.790033909243146,9.594780702516909,0.0,17.85435939778435,5.682945367093417,6.346633378747449,13.512881903045193,6.10027896154534,0.3655542480711614,1,180.0,180_passive,180_passive,180_passive,180_passive,90_passive
311,2.5558062668653707,35.499208724946946,7.2516716962176035,0.024575613157207795,54.45722685511248,0.0,0.0,7.597994350303101,3.1316291998791033,1.1602771709518762,0.0,0.0,5.555051959515062,0.3655542480711615,0.0,0.20238149696588012,3.786663899923287,11.262752378427104,0.051212629408094935,0.8003803291734797,0.3655542480711614,2.94593612809374,0.7596613603630963,6.693680531916365,7.569096663149405,0.0,2.5558062668653707,6.480433112462014,8.638714617959963,3.0415244274009985,0,90.0,90,90_passive,90_passive,90,90
486,1.1011954815394271,10.04140136205452,23.864653211111314,3.1569673598539936,28.100021808160346,2.007298316679526,10.669576501998817,4.070267011293317,7.394722874949771,0.0245756131572078,0.0,9.931143728885433,0.0,0.0,0.0,3.1569673598539936,0.14377544402625964,1.6125931456303235,6.507101258288793,0.0,6.970645306732954,0.0,38.388715004088326,20.561138832744394,6.583248425072789,9.411704821985227,0.0,5.445346836426043,0.024575613157207795,0.08459501519793632,0,270.0,270,270,270,180_passive,270
395,4.414839039867581,6.872655506359956,17.232767655049074,0.04723537834452921,39.938156127757075,0.0,16.051918711388854,1.5279981304323875,4.414839039867581,0.0,0.0,6.254737462131232,2.054533695024056,0.0,3.2042027381985236,0.0,13.772197079667956,0.0,5.151790360322132,0.0,3.9414108821717,17.181459248508336,10.107532907955699,11.963327955746882,7.6230190291296696,4.86498830313668,0.0,10.812975114499572,5.165265886363759,6.518471932883885,0,270.0,270,0,0,270,270
330,6.408622120960278,28.537864562259795,16.976899049598526,0.3655542480711615,59.314831155646544,1.5279981304323875,17.126285715968994,3.156967359853994,4.07311934869487,0.0,0.0,0.04723537834452921,0.0,1.128308134263143,0.0,0.0,0.2810811598925216,5.53231061032488,9.707446804936676,6.816705877496037,10.267097012385301,7.5801883825043825,25.83051595186804,27.47079864144101,3.153639385979614,0.0,0.0,12.518108829620312,10.540325526620752,2.25251477282261,0,270.0,270,270,270,270,270
122,1.6111797965292158,13.230367776232155,20.962946373705787,10.371342557386662,38.21118723979731,0.0,0.0,0.25842139470520015,2.8230018280197857,0.0,0.011370674595091279,8.398828057697859,0.1437754440262596,6.175697729175222,0.0,5.956503517519079,12.005660596280082,0.5505977407697136,21.511421444697564,9.569566731877837,0.23384578154799238,11.475147780624846,22.574652568268846,11.207335939299158,1.759523639167227,16.673472669490014,0.0,13.722767410477813,4.152218147994449,0.0,0,0.0,0,0,0,0,0
959,0.0,14.080301703027336,15.001903850664945,0.784443522317706,25.451196155349578,0.0,3.1316291998791033,1.1528837474203508,0.1437754440262596,1.5393688050274787,3.2415623750519305,11.572887797493797,6.408622120960278,6.419992795555369,0.0,8.92278446966477,6.570840626012854,0.024575613157207795,4.68496549028638,0.0,0.047235378344529205,6.576315948336649,0.047235378344529205,2.718508320834236,3.8711479724357365,3.9085076092891438,2.5558062668653707,9.329982635896808,6.10027896154534,0.024575613157207795,1,90.0,90_passive,90_passive,90_passive,90_passive,90_passive
892,0.003977251063565738,0.7487727229885063,6.652768027482448,2.5558062668653707,21.91728356880036,5.008014916295872,1.5279981304323875,15.009675842286248,7.484501647951468,7.86925517409993,0.0,27.718767459620608,0.0,6.408622120960278,7.505267054573809,0.0,20.046405179485888,0.0,12.23853062531539,0.0,0.08715891716039402,13.17238098284681,7.621792076549448,3.3682209673585226,8.746155565932442,0.14377544402625964,0.0,8.487400323959362,12.376496313074448,4.337261640693001,1,0.0,0_passive,0_passive,0_passive,270_passive,0_passive
837,0.0,3.125001899980734,6.997310710474029,0.1318303935424655,26.460780306619355,0.0,5.363484912718377,4.400078482634337,7.929375431232404,5.239794982198268,0.0,10.338541859428991,0.0,2.6523290136319644,0.0,0.0,0.0,0.0,0.1437754440262596,0.23384578154799238,2.524111241992211,1.3509780699431932,7.475034035123838,3.0841844959246942,2.007298316679526,0.2338457815479924,0.0,8.465110234673586,8.700648644773965,0.1437754440262596,1,0.0,0_passive,90_passive,90_passive,0_passive,0_passive
97,8.598047293882717,52.51901147947825,36.537156095827854,0.0,31.69680490058045,0.0,4.414839039867581,7.82997097090815,0.5773163410234617,0.047235378344529205,5.53231061032488,0.0,3.1569673598539936,2.078595871202101,4.44935864536892,0.0,4.910994783122864,0.0,0.0245756131572078,0.0,1.1243308831995773,5.539169923067159,3.0308176465285555,9.743167417442367,13.519049839125778,5.53231061032488,0.2338457815479924,6.262691964258365,12.22215024558841,0.3901298612283692,0,180.0,180,90,180,180,180
247,0.003977251063565738,6.530036511899215,21.871812120112015,0.8849753443714161,36.35286683310693,0.0,11.023124486754574,4.808946152159517,0.0,0.36953149913472716,0.0,11.428007711851238,9.088099474440364,10.669576501998813,5.008014916295873,2.789652048413363,0.003977251063565738,0.0,8.465398820702406,0.0,0.0245756131572078,3.607116623123092,19.2364628095419,17.848712567775348,4.439414653024789,23.006006337360777,0.0,7.568634850461131,0.0,0.3655542480711615,0,0.0,0,0,0,0,0
358,0.8003803291734798,7.769198206559179,16.511550742705484,0.0245756131572078,45.98949600593749,0.0,0.884975344371416,0.04915122631441559,10.453180087272305,0.8117510037685709,0.0,13.35057162457584,0.0,8.09020666777412,0.011370674595091279,4.234712141898227,1.3509780699431932,2.372852564750688,5.700661667508348,0.0,7.060308740757267,1.1715662615441065,14.217659760264603,21.19572510797746,2.580381880022579,6.254737462131232,0.0,24.344584720644946,8.746155565932442,0.0,0,0.0,0,270,270,270,0
501,0.0,0.5087553162087182,21.17513318830755,3.156967359853994,30.19593123994027,0.0,3.1569673598539936,0.0,3.1569673598539936,0.1205413029502354,0.0,0.23384578154799238,2.2486617663991546,11.205364209250538,0.0245756131572078,0.0,2.175649373862994,0.08459501519793632,6.332690939498359,0.0245756131572078,0.0,4.958230161467394,13.920305351717687,14.304276805828104,4.780393287938742,0.23384578154799238,0.8249559423306875,3.390813141401986,0.609203793709334,0.0,0,270.0,270,90_passive,90_passive,270,270
1,0.0,22.092484300548893,25.599918410022852,0.0,34.71308704960834,0.0,0.0,11.734030583987042,6.023981680997348,6.0283145090208174,0.0,0.0,0.1437754440262596,11.501963264344717,0.0,0.0,0.0,0.0,6.003738895863609,5.956503517519079,6.015109570458701,0.024575613157207795,12.55060811473931,8.059675001878388,20.61896186792033,6.041098532717016,0.0,15.179388944719518,8.067962142976858,8.205480190854436,0,180.0,180,180_passive,180,180,180
472,0.0,10.54251020330676,17.825259158216426,0.08459501519793632,42.102008203271204,4.9326360826796245,0.0,16.059024391883952,2.5843591310861442,7.0551177913047125,0.0,0.047235378344529205,13.489456521678933,0.3655542480711615,0.0,11.262752378427104,3.786663899923287,0.0,0.0,0.5347442784670341,6.266108136726324,2.6995817108916302,7.8620269748139,16.06834631550968,13.045281779730871,6.408622120960278,0.509329692097421,19.71847737439622,5.53231061032488,0.0,0,180.0,180,180,180,180,180
646,3.9139829316129404,16.213131938364032,9.260692992265701,0.0,28.454438438312717,0.0,0.3902517882476657,0.0,0.047235378344529205,9.799435262362262,0.0,5.050519738357543,5.616905625522816,0.0,0.0,0.0,0.0,0.36567617509045797,1.034226110721472,17.27574151577755,4.365893258251508,5.402122028587808,8.9122017257135,10.788981777566207,17.646985513068184,0.14377544402625964,22.95840485993018,17.4461377391746,0.14775269508982536,10.371342557386662,1,180.0,180_passive,180_passive,180_passive,180_passive,90_passive
264,0.0,43.3635178617151,24.50460896845038,0.0,51.34212008770405,0.0,11.626589636014563,1.05880172387868,0.2338457815479924,0.14775269508982536,0.0,6.254737462131232,5.766156391872872,5.956503517519081,15.049416278350394,0.0,2.8861747951799566,0.0,14.453264226306333,0.0,4.414839039867581,10.971726704505173,46.50044440252986,14.103617056248561,5.568256898077178,0.047235378344529205,0.0,22.804595836350472,0.003977251063565738,0.0,0,270.0,270,270,270,270,270
618,2.5558062668653707,32.14593026737369,7.786826085773941,3.786663899923287,29.76577411152228,3.786663899923287,0.41676687747925634,0.5978331191142426,8.168959527213431,0.08459501519793632,0.0,0.0,0.8003803291734797,0.0,0.047235378344529205,3.5352964471119144,0.0,0.0,2.078595871202101,0.0,0.0,20.355871106927843,5.580270007195094,9.396861471804247,15.11436901510705,4.414839039867581,0.0,5.749963647508095,1.1283081342631431,0.011370674595091279,1,90.0,90_passive,90_passive,90_passive,270_passive,90_passive
698,0.08459501519793632,19.17786532123466,13.965886296826318,0.0,0.26515572018890016,0.0,5.008014916295872,0.0,4.5240096682227255,4.68496549028638,0.0,0.0,1.2089258983975135,0.19376564355308043,0.0,0.8003803291734797,3.1569673598539936,0.3655542480711614,6.422137356547108,9.97172526334967,2.5558062668653707,0.0,3.0765066335578832,25.91990454072015,2.1146346810676455,0.0,6.408622120960278,7.720071943398891,5.45816417956497,0.0,1,270.0,270_passive,270_passive,270_passive,90_passive,90_passive
809,2.0112755677430925,22.051871823334096,10.227481229128161,0.015347925658657016,29.848393951294543,4.414839039867581,5.956503517519079,11.722659909391952,0.4501492632690977,6.438992913555251,0.0,1.148906496356785,1.5279981304323875,2.054533695024056,0.5505977407697136,0.0,1.1243308831995773,0.024575613157207795,4.508255353176659,5.711375112296344,6.082908351094594,0.08857226626150205,11.36765174517131,13.403329000264398,14.811124872042436,0.3655542480711615,4.020509681471279,12.78600910766675,0.051212629408094935,0.0,1,180.0,180_passive,180_passive,180_passive,180_passive,180_passive
744,10.125996377252456,10.61393347907697,12.780246453619467,1.5279981304323875,19.92169862362277,0.0,9.16023306429032,0.047235378344529205,2.9685958932810608,0.0,0.0,0.3655542480711615,1.315341705570366,0.3655542480711615,0.0,5.960480768582645,0.0,0.0,0.7556841092995307,0.3184407967459287,6.660618744588022,2.567176941460462,4.248442414907045,1.35817666474757,13.412625130341697,1.639257824640091,2.699564391976494,7.713124477470366,0.23384578154799238,11.533753833564468,1,180.0,180_passive,90_passive,180_passive,270_passive,180_passive
462,1.5525737435895952,22.623085936052885,20.458132488239787,6.322057765590241,35.58538043840847,1.1243308831995773,1.6757508255222129,15.21055497195397,0.10917062835514409,4.020509681471279,0.0,0.0,0.3655542480711615,0.9407276019980827,0.8003803291734798,0.1437754440262596,6.342470166788658,7.484501647951468,0.0,6.184873976743276,5.536287861388445,0.8003803291734797,15.9101494381868,11.36185575767962,9.654161747075772,2.5957298056812355,6.7895242946900956,7.010668892286368,0.0,5.008014916295872,0,180.0,180,180,90,180,180
985,1.1243308831995773,0.09844800775262415,16.206158341631753,0.0,12.466987476310392,6.488583243679224,5.539169923067159,1.7658211630439455,4.780393287938742,0.0,0.0,5.314662030355675,5.956503517519081,0.24521645614308363,16.626080019517893,0.0,0.0,10.38502387546528,5.543681284919971,0.0,29.90925203342697,0.0,11.104542320720382,17.773830887779464,5.008014916295873,12.38708326162668,2.007298316679526,4.04569139813611,4.730819673123026,0.0,1,270.0,270_passive,270_passive,270_passive,0_passive,180_passive
780,0.0,10.417182439395846,10.465359331164775,0.0,3.3560242505679216,0.0,0.0,0.8003803291734797,0.0,0.0,0.0,3.156204813036311,0.0,0.0,1.5279981304323875,0.0,6.594342545776293,0.0,3.1569673598539936,0.0,10.172280592829393,3.786663899923287,6.630347653492351,0.2338457815479924,1.5433460560910444,0.0,0.0,5.573083425060875,0.3655542480711615,2.155051011769352,1,270.0,270_passive,270_passive,270_passive,270_passive,270_passive
808,0.0,4.191285784894748,27.7152819660094,0.0,22.222502570610306,9.318974510248166,14.970801647187608,6.322649484913881,0.0,2.0545336950240554,1.1243308831995773,0.015347925658657016,0.0,8.248738318135397,4.591657447765671,3.7068025538060247,0.04723537834452921,0.0,6.805335202900948,4.563104583544898,11.689642459998362,0.011370674595091279,0.41838373760252207,6.4807434094867284,2.6030416452099003,0.05121262940809495,5.942837170299968,6.416370948874264,10.669576501998817,1.1243308831995773,1,0.0,0_passive,0_passive,0_passive,270_passive,0_passive
18,3.1569673598539936,22.987773806347448,42.54301104137486,0.0,33.89012912687617,0.5505977407697136,5.539169923067159,0.948133024263305,6.344559957372527,2.789652048413363,0.0,0.0,0.8003803291734797,0.8003803291734798,0.0,0.0,7.039180984448939,0.2338457815479924,1.1773052518397324,7.015313232975399,15.597194138298924,0.7424791707374142,41.69224515407336,16.50433962027713,15.211586089036379,6.970645306732952,0.0,24.703905883959006,4.152218147994448,4.4433919040883545,0,270.0,270,270,270,270,270
14,0.0,10.767278993518518,15.884220412819582,0.0,34.670967170198765,0.0,3.156967359853994,2.079109308181264,20.18815171595857,1.5279981304323875,0.0,13.239486423027481,0.5505977407697136,0.0,0.0,0.24521645614308363,2.740901279893467,0.003977251063565738,9.547658053954754,0.8003803291734798,13.309855253435941,7.171205802695909,36.66164863519793,10.365969809987751,4.910994783122864,0.14377544402625964,0.0,18.272184608201407,8.247240246875167,0.24521645614308363,0,0.0,0,270,270,0,0
384,0.3655542480711615,6.342470166788658,49.895243032410214,0.0,30.686658152338538,0.0,5.16426567653352,1.9310339423762526,4.80496890109595,3.4754081565999226,0.0,3.786663899923287,0.08459501519793632,5.008014916295872,3.7980345745183777,6.781459459849767,5.981079130676288,0.0,4.769560505484317,0.0,2.0072983166795266,0.3655542480711614,13.685461640293433,16.891246453456482,6.171480617356095,0.0,0.0,7.315364765104397,11.26454463807886,0.509329692097421,0,270.0,270,270,270,270,270
664,0.07181099150173699,20.177394724892526,18.332490940847784,0.0,24.66026261282765,0.04723537834452921,3.6238687133734167,5.243442927273207,0.07181099150173699,1.5279981304323875,0.0,14.874820030761079,0.5545749918332793,0.0,0.0,2.5558062668653707,5.439172976054524,0.0,0.0,0.0,2.290265460444218,0.0,5.748645536156285,13.142130502922958,0.0,1.1243308831995773,0.0,7.451110592189155,0.3655542480711615,3.300742803880253,1,0.0,0_passive,0_passive,90_passive,0_passive,0_passive
500,1.3527013424237733,15.906360798271798,33.225237360408876,0.0,30.781278286781532,0.0,5.558612657065587,23.521084601345255,2.2657197113847265,5.241860697843864,5.808395245469352,0.0,0.8003803291734797,16.450023483014792,2.078595871202101,3.8338992782678165,15.868021992144913,0.0,0.5978331191142428,0.047235378344529205,13.09935401348122,0.9161519888408748,6.382393705604522,18.58499736387319,20.660217011436373,0.0,5.0193855908909635,9.661568295322954,4.414839039867581,6.408622120960278,0,180.0,180,180,180,90_passive,180
511,0.0,12.536835016563366,52.90211936061474,0.0,26.0390191347845,5.055250294640402,6.254737462131232,10.955968486487786,5.168242927597086,16.031596441325192,0.0,0.0,1.1243308831995773,4.083804397297758,2.0072983166795266,1.1243308831995773,0.0,1.5279981304323875,5.956503517519079,0.04723537834452921,13.893123768911744,0.5505977407697136,13.893786195720793,10.56490113977796,15.463102009751204,0.04723537834452921,9.113470877373075,1.7221640023138198,2.091893331877463,11.93844204556496,0,180.0,180,180,180,180,180
255,0.0,32.80952198314051,29.855378426371416,0.0,36.338286834482055,1.5279981304323875,0.0,21.66580947242389,0.0,0.8003803291734797,3.786663899923287,1.995689693528372,3.156967359853994,1.1659345772446412,10.75730920665624,6.254737462131232,24.01015342566174,0.0,0.14377544402625964,0.0,9.767743030599574,0.08459501519793632,5.570885723931546,12.436054306458182,17.99281004669618,6.408622120960278,3.192913647606293,29.77482850492316,6.254737462131232,0.0,0,180.0,180,180,180,180,180
