,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,passive,direction,Labels,Classification_US_l,Classification_US_nl,Classification_S_l,Classification_S_nl
350,0.0,0.0,0.0,0.3655542480711614,0.0,0.0,0.0,0.015347925658657016,9.428038116273706,0.14377544402625964,0.0,31.527854023880902,9.872702138360813,17.334696941807806,0.0,3.9304393439495464,46.347833372428546,39.586463191317755,16.452237206967222,0.0,10.5128223287889,2.571154192524028,6.774176369031438,0.0,19.966623243196164,17.13292442616768,22.622911441891006,21.380280862796692,18.184924928031684,8.523680458979543,0.0,16.443320808814107,29.576725079570267,2.789652048413363,37.05261606582827,12.66335958309151,6.041098532717015,0.23384578154799238,0.8003803291734797,1.1243308831995773,0.952098276593174,6.408622120960278,0.007954502127131476,0.0,39.357172845305676,0.003977251063565738,7.078316481990271,6.301972840475762,92.30145301282994,10.338541859428991,0.0,3.4500699966250323,6.805335202900946,6.408622120960278,5.53231061032488,0.0,18.900152593015147,24.167729325005084,2.789652048413363,2.5558062668653707,2.007298316679526,0.0,0.0,0.0,18.773747759439633,7.00645524007452,3.156967359853994,0.0,6.160898663716222,0.0,16.627317980332965,0.3941071122919349,1,180.0,180_passive,180_passive,225_passive,135_passive,180_passive
297,3.1569673598539936,0.0,0.0,0.0,0.0,0.0,0.0,14.767047246515682,10.200204616399928,11.501963264344717,0.3184407967459287,44.715986212664355,9.398466427653432,27.412641748197853,3.156967359853994,7.616643535661929,24.568511152800024,24.642602945474664,16.013966290367012,0.0,4.965436780637295,5.711376382211873,0.8003803291734798,0.5505977407697136,30.779351616718333,12.334588426830955,15.796157132258003,23.427929993698285,10.410352850930728,6.507101258288794,1.2681063272258368,11.670235501460882,21.429908754699706,2.0072983166795266,19.524117428533085,1.4843753739905698,1.1715662615441065,0.0,0.0,5.956503517519081,0.3809021737298184,8.51230978438445,6.408622120960278,0.0,25.80180510071062,7.42630372367534,7.5718063997215745,0.047235378344529205,98.35290860287336,5.956503517519081,8.152557158174794,17.00407732328469,22.31354407910372,0.0,8.431812470661852,6.408622120960278,6.408622120960278,24.152173710935468,2.0072983166795266,0.13580764460603126,5.960480768582646,4.414839039867581,0.0,11.787048072456114,44.422234918293874,1.1243308831995773,6.254737462131232,0.0,0.0,0.0,17.756375374143975,5.53231061032488,1,180.0,180_passive,225_passive,225_passive,225_passive,225_passive
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.543311363407788,6.901689221818717,11.791025323519676,0.3655542480711614,23.853584189363414,2.12583124954663,20.404025879252753,4.958230161467394,5.956503517519079,10.590783124960375,14.58638028175723,20.955672380231675,0.003977251063565738,5.942837170299968,16.249122490668224,3.2415623750519305,0.0,15.6522020951405,22.15846485697857,8.859694955311019,19.908511198660737,7.305525196900351,27.30914107078946,0.0,9.655629204195842,27.57261145937291,0.0,20.817457205099682,0.0245756131572078,16.347048940664042,0.0,17.94396948510877,2.0072983166795266,0.003977251063565738,6.254737462131232,2.2486617663991546,0.047235378344529205,6.379718860956579,2.6995817108916302,32.12432288851347,0.0,107.1035923046739,4.684965490286381,13.011621308823793,6.266108136726324,0.0,0.0,0.8003803291734798,0.0,0.1437754440262596,27.749320822353372,0.0,0.0,0.0,1.1243308831995773,0.0,0.0,15.891378129715262,0.0,3.1316291998791033,0.0,10.04140136205452,0.0,22.62606794831615,0.0,1,135.0,135_passive,135_passive,135_passive,135_passive,135_passive
171,3.1569673598539936,0.0,0.0,0.0,0.0,2.0072983166795266,0.0,16.344430950654157,24.723195503482557,10.322676946651546,0.0,49.75105402569785,21.469525615796893,14.232270185236287,9.590165093971478,2.5597835179289365,4.191697818659443,21.219536602999316,11.716663241520054,0.0,18.13700034683777,8.34868125899199,0.0,0.2338457815479924,0.8003803291734797,9.517294508017619,8.414531153949648,16.664756191872012,13.678375185025395,10.195286020883565,8.54953551659865,22.491190458310566,23.18401522866588,0.0,38.027395918919446,13.325768638532127,0.45014926326909777,1.1243308831995773,2.652329013631965,0.0,18.423184466782313,0.0,0.0,3.786663899923287,24.551661957908976,1.1602771709518762,24.405969470278965,0.0,83.89357977780466,0.0,0.0,20.736851745094867,0.0,0.0,5.712773626719365,0.0,0.3655542480711615,6.787691604618268,0.0,6.7480958214646725,2.5558062668653707,0.0,0.0,5.055250294640402,5.53231061032488,11.068249451271766,0.0,0.0,14.543974376495058,0.0,23.516131884731053,10.609132395423128,0,0.0,0,0,0,45,315
367,6.258714713194799,0.0,0.0,0.0,0.0,4.414839039867581,0.0,24.708389535203423,6.254737462131232,15.203300937179437,0.0,25.028492413219666,15.94149166884709,31.718018980327766,12.790556084154987,0.0,2.4574475799486244,19.237269053859304,12.304818474706074,0.0,1.034226110721472,16.211788532172932,16.450023483014796,0.2810811598925216,24.24254511291272,2.4014054289714615,10.279224394666079,15.052306801593431,7.555694353350038,6.3692931439347715,6.342470166788658,19.80832260912984,34.12398592354838,1.1243308831995773,32.27363638169354,0.9953684026078345,9.302698421330296,0.0,1.659828523974853,0.05121262940809495,7.356755145223584,5.008014916295873,11.06462122064976,0.0,8.522705009736507,0.2378230326115581,12.272207246901289,11.712901641696204,66.93415075656394,12.211240979650313,0.0,2.5558062668653707,27.032251137759445,0.0,18.036928747458543,0.0,20.196312587251366,6.254737462131232,0.0,2.3729744917699844,9.56558948081427,0.0,0.0,0.0,19.569366345665415,0.0,0.0,0.0,8.810543728996604,0.0,0.7483406353863594,0.23384578154799238,1,225.0,225_passive,270_passive,225_passive,225_passive,225_passive
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.786663899923287,4.418816290931146,8.589182963384536,5.008014916295873,19.65267919099218,49.16174695939557,16.3577796820442,12.363650329034416,10.967236604854117,22.89022313070394,5.096373921194188,7.095027506336021,0.0,21.945339364543514,14.615882603426579,0.811751003768571,3.786663899923287,6.101469995562888,5.151790360322132,20.16944198152878,24.871354586426254,9.325833822990445,11.566760411846142,0.0,21.971505728613213,40.500925595827034,0.0,15.574344075315544,0.0,18.641820723757913,0.024575613157207795,9.31269011355793,12.365125638479356,3.055996260864775,1.164254422015442,0.8003803291734797,2.0072983166795266,1.1243308831995773,0.0,12.593496097703552,6.572764354489766,101.12399662585968,0.0,0.0,20.53857764511175,0.0,0.0,0.011370674595091279,0.0,0.0,7.082507950974584,0.0,11.089196833806968,0.0,0.0,0.003977251063565738,5.008014916295872,1.5279981304323875,0.0,0.0,0.0,0.0,0.0,6.082908351094594,0.0,1,90.0,90_passive,90_passive,90_passive,90_passive,45_passive
188,4.152218147994449,0.0,0.0,0.0,0.0,0.0,0.0,0.3655542480711614,11.78704807245611,0.45014926326909777,0.718948797953181,43.31928833859316,39.86074216515331,12.455809859549177,14.329993415242049,1.2131699555891702,18.872399779929687,5.967874192114171,1.3509780699431932,0.0,10.93763643833554,6.35800405334254,4.634279607441296,7.539608927004405,1.084503046024342,2.0545336950240554,13.202345972972077,20.936960810064125,6.295324109280007,2.127398160051541,13.107125589959823,16.922566713501237,25.13741259589592,0.0,36.34084301825889,13.782535493803644,0.8476157075180087,0.0,0.0,5.543681284919971,11.729503934865948,4.587044229096766,0.0,1.5279981304323875,8.511579755666954,12.398837420929375,6.254737462131232,0.3655542480711614,99.69647957434942,0.0,0.0,2.896250912114508,0.0,0.8003803291734797,14.614932544486388,0.0,0.003977251063565738,17.89614509828704,0.0,0.0245756131572078,6.301972840475762,0.0,0.0,1.5279981304323875,10.195286020883563,0.5505977407697136,0.0,0.0,11.903475210510202,0.0,45.09194462891966,11.39251916961696,0,45.0,45,45,45,90,45
332,0.0,0.0,0.0,0.0,3.786663899923287,0.0,1.5279981304323875,0.3941071122919349,6.620291710202395,17.6523078435815,0.0,21.07465527566258,4.418816290931146,33.2817886772085,0.04723537834452921,16.798285208747078,17.737396889506595,6.42341234558551,20.738375667962192,0.0,1.148906496356785,0.5994000296191538,11.488814127843959,0.0,13.02891383116267,23.880606174809103,23.471615301521695,6.901953062916498,3.833899278267816,10.885162349135138,5.008014916295873,18.30408005662194,26.11901947021146,2.151073760705786,35.811731543317954,0.0,7.484501647951467,5.008014916295873,3.871258915121223,3.721740844110012,0.10917062835514411,0.0,5.956503517519079,0.0,1.2089258983975135,1.2089258983975135,3.356186596038851,0.2338457815479924,79.60972204733828,14.372423955158881,1.315341705570366,5.942837170299968,27.15349534859095,0.0,6.408622120960278,6.408622120960278,0.14377544402625964,0.0,2.151073760705786,2.0072983166795266,0.003977251063565738,0.0,0.0,0.0,6.190349299067073,0.0,0.0,0.0,0.0,0.23384578154799238,13.45649170746976,0.0,1,180.0,180_passive,225_passive,180_passive,225_passive,180_passive
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.493119284202436,10.467828754683216,18.089705689337816,0.003977251063565738,18.06632270856348,32.353676650726335,4.074061326953021,5.53231061032488,5.829908504355113,2.091893331877463,10.195286020883563,3.000605316193681,0.0,36.08339386590827,19.391295936493243,0.5545749918332793,0.0,50.96449518775609,0.08459501519793632,12.391060512690247,19.469401726622852,13.436478516349453,2.3728525647506875,0.0,12.023320157693632,20.249022293161246,0.0,26.74513492494275,8.49588156035875,17.982249038913643,0.0,3.786663899923287,8.083550744929568,53.931880836023886,6.041098532717016,1.6125931456303235,0.0,3.1497309741607284,0.0,12.228483619337673,17.02112473816884,44.05090451158273,0.0,0.3655542480711615,11.262752378427104,0.0,0.0,4.414839039867581,0.0,0.0,21.070012501312984,0.0,6.342470166788657,0.0,0.0,0.0,8.898276433654027,0.1437754440262596,1.9247112123730572,0.0,0.0,9.49943752664265,0.0,6.437174985181051,30.524401811284175,1,315.0,315_passive,0_passive,315_passive,315_passive,0_passive
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.100945460786008,2.580381880022579,9.919009699418735,0.0,17.163941313634336,1.2698547691648006,15.228454500884768,3.981923302184681,6.254737462131232,24.442246784254824,30.493450396759602,16.253099153340116,0.0,5.971402283481276,8.530536524221029,9.37251214436141,0.003977251063565738,27.878341840753006,5.235228849937587,0.8003803291734798,24.49807489484814,7.490985741577249,17.679787668835036,0.0,32.371522179080635,21.153897577814238,0.0,46.74268448687519,10.704096107500154,11.940932731285159,0.0,11.38304591280207,0.0,5.897864858396041,0.0,15.820326942945504,1.1243308831995773,9.48223982969012,8.355993098520655,5.5568862234820875,16.795062988751983,33.4259598829668,23.998289052106426,4.380150881430215,25.21304382545561,12.509474924262465,0.0,15.67759141829469,0.0,7.080834400718657,17.06152968461133,0.0,12.335039843577093,0.0,0.0,0.0,5.956503517519081,13.948231047964683,8.964428387825647,0.0,0.0,0.0,0.0,1.1283081342631431,5.215219369041061,1,225.0,225_passive,270_passive,225_passive,225_passive,270_passive
287,0.0,0.0,0.0,0.0,0.0,2.0072983166795266,0.0,15.097900091139147,0.024575613157207795,17.92466388355886,0.08459501519793632,20.134562537166858,41.399304396459804,20.04673337539756,6.408622120960278,7.965173115613436,7.135146674241967,9.723504080900346,1.750785705779274,0.0,24.901449235969125,27.651757492320353,3.3988558421226966,0.8003803291734798,27.23173743044911,5.981079130676288,11.311390234468748,23.647985316254534,10.68410097064701,19.33251365711971,0.8476157075180087,16.639944516273292,54.05199680350311,0.0,37.34103594364252,13.94157512512013,30.747505408409157,0.0,0.08459501519793632,0.0,24.013844666176038,16.497381391985503,6.972735097316821,0.0,0.0,0.0,12.509474924262465,4.281298243053571,120.28287328645469,13.026539610871872,1.8346064398949518,16.47025249937303,0.0,0.0,1.5433460560910446,6.254737462131232,5.956503517519081,7.653979483879687,0.0,11.887013775127997,0.0,0.0,3.1569673598539936,5.53231061032488,22.858645603975074,2.921360514936532,3.786663899923287,0.0,3.3226400222498924,0.0,18.037146522370012,0.14377544402625964,1,90.0,90_passive,45_passive,45_passive,135_passive,90_passive
118,0.0,0.23384578154799238,0.0,0.0,0.0,0.0,0.0,9.957718068424667,9.64555060353322,10.275247143602511,0.0,24.162232374953536,35.75225275560833,19.328719946149672,0.0,0.9441557731997392,15.255814691225225,15.73571740374303,17.18947579535231,0.0,11.488814127843959,0.6943731847959732,12.152602320527274,5.151790360322132,0.0,0.14377544402625964,6.428656629291388,24.650353540421804,13.79906114088618,10.62063072038274,5.960480768582645,17.522463434968092,19.047989912609353,0.0,35.26957325289819,17.640937168986408,5.956503517519081,5.16426567653352,0.08459501519793632,0.08459501519793632,8.316180548613703,0.0,13.352253380737558,0.0,6.763492778339951,12.258476357994843,5.724144301314456,0.0,43.915343462139425,0.0,0.0,23.03256477113523,6.408622120960278,0.0,5.9758286942413035,0.0,0.0,0.0,0.0,15.997904879573598,0.0,0.0,0.0,0.0,0.0,3.390813141401986,3.786663899923287,0.0,10.981375760913933,0.5505977407697136,15.427955967914793,0.003977251063565738,0,0.0,0,45,45,0,0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.751232415769321,0.011370674595091279,12.06710995866415,0.14377544402625964,30.810511438014714,18.405602874389245,18.775712314800682,8.649766219187795,8.08811687719025,1.6893329246084619,0.011370674595091279,4.414839039867581,0.0,25.266974559196484,18.7839406555219,15.745826618545813,2.3728525647506875,57.268391977274185,16.870579427751718,31.767583926887664,25.907052385347104,8.333333333333334,0.0,0.0,20.24592670799402,28.723607609357227,0.0,31.18704220914981,14.483240186781686,5.03259052945308,0.0,0.0,0.0,15.903653167711541,13.392999680255626,4.414839039867581,0.0,22.162997492025323,2.0072983166795266,1.034226110721472,21.650899572719283,108.25228125935053,0.0,0.0245756131572078,20.790928676028162,0.0,0.0,0.0,0.0,14.064629875605855,54.14634406091624,0.0,6.535818622023754,0.1437754440262596,0.0,0.0,3.1569673598539936,5.79073200503008,0.0,0.0,0.0,2.5558062668653707,0.0,14.079156957811284,47.23612075263704,0,135.0,135,135,135,135,90
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.938882047917734,18.42313842301977,7.7774319596159645,0.0,33.99461649504271,32.763772871047436,24.457129676209675,0.5545749918332793,0.0,2.0112755677430925,13.273240308918306,9.132779445009115,0.0,27.29071172700512,8.314241476966917,0.0,6.115042359529153,0.0,2.5558062668653707,7.892585404487228,25.228467921464546,14.272382620642,0.011370674595091279,5.586405301411688,23.071725412047343,17.73314261678606,0.5505977407697136,51.88524727130493,13.695265420999831,0.23384578154799238,0.0,6.254737462131232,0.003977251063565738,12.429172843298295,5.1459475360099045,4.281298243053571,5.53231061032488,28.80295469892504,10.76147241861503,14.640495853346117,0.0,117.72583427641956,0.0,0.8721913206752167,11.394448245541055,0.0,0.0,3.9001428334994075,0.0,0.0,6.113187648898865,0.5505977407697136,1.2834198179281218,1.5279981304323875,0.0,0.0,0.0,5.314662030355675,5.008014916295873,0.0,0.0,3.356186596038851,0.0245756131572078,13.693964912600366,6.344061614093452,0,45.0,45,45,45,45,45
6,3.9573476890274732,0.1437754440262596,2.007298316679526,0.0,0.0,0.0,6.254737462131232,10.368453302343001,21.589126405261258,16.232731717199496,0.0,22.60024318151835,28.892287196514985,14.455154734724887,0.0,1.1243308831995773,27.901999472166324,30.125113098519368,19.55881987730584,0.0,12.611749514708192,7.399259910196303,0.04723537834452921,0.0,0.3769249226662527,11.818137573079609,19.600486130927766,24.60889569715812,10.99839210824625,4.1051046966692155,11.675058431961348,24.000240078604946,23.265359337058594,0.0,41.20477797145873,9.29329041041301,7.080834400718657,0.0,1.5279981304323875,8.346630794008695,27.744841430162882,3.7906411509868527,0.2338457815479924,0.0,16.23767201539894,5.355853540630789,23.074751410640783,0.0,65.1706749447947,0.08459501519793632,0.0,57.77159621704404,6.408622120960278,0.14377544402625964,0.16919003039587263,0.0,5.008014916295873,6.158885014484961,0.0,0.003977251063565738,0.0,0.0,0.0,0.5619684153648048,5.365874659763769,0.0,0.0,0.0,13.92981292186905,0.024575613157207795,21.683594673206994,2.408798852502987,0,0.0,0,0,0,0,0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.536607752,12.290063128453674,11.899340687819048,5.7939622166028135,33.154351181206,24.94187829370594,19.223136620639174,1.3509780699431932,5.897864858396041,0.8003803291734797,14.603975189705116,14.258011686337342,0.0,48.64255496688198,13.742694158580376,2.7369240288299004,15.997904879573598,65.05881581386606,0.8003803291734797,16.758480650417766,28.364283087326935,18.128638703179533,2.6523290136319644,0.08857226626150205,23.61452469959478,27.728784154199218,0.0,31.173287168954317,0.0,16.578812034989948,0.0,6.656641493524457,3.871258915121223,47.078397899799576,17.969034602242687,0.0,0.0,6.408622120960278,8.964428387825647,11.326096096765333,12.620929043174675,42.0239195179458,4.414839039867581,0.0,3.3012127170078585,0.0,0.0,13.229357408410621,0.0,18.918097045222744,6.374340911897723,0.0,4.414839039867581,2.007298316679526,0.0,0.0,22.681755517091858,12.66335958309151,0.0,0.0,0.0,2.0072983166795266,0.0,8.538975188125528,32.742647288693924,1,315.0,315_passive,315_passive,315_passive,315_passive,0_passive
405,11.913007035038158,0.0,0.0,0.0,0.0,0.0,0.0,10.455937572584597,6.951871920126915,23.01656020406115,2.5558062668653707,36.07057162533497,1.696349187615855,36.54706999771029,6.4885832436792255,5.956503517519079,10.4586533191064,23.171564403376976,0.6285289704315568,0.0,14.724435497044162,0.6224087322714505,6.254737462131232,12.66335958309151,51.637855847144806,11.183842625811629,12.761838720420029,25.925825588535094,12.022277844422588,8.353745734531751,3.300742803880254,14.03348770141033,26.278811534203083,0.5505977407697136,28.47942577568672,15.723402025102075,20.536424181766435,0.0,0.5505977407697136,12.978361453660128,8.262035778810759,3.3675572706339416,6.254737462131232,0.0,14.7263668523409,3.156967359853994,9.94391856807219,12.211240979650313,40.14848229666027,12.211240979650313,3.786663899923287,2.0619034356870167,12.495234735286504,0.0,1.5513447448085245,0.003977251063565738,28.23707155547091,30.243704590611927,0.5505977407697136,3.9573476890274732,0.14377544402625964,0.0,0.0,5.960480768582646,16.948947647581026,0.0,0.0,0.0,6.254737462131232,2.5558062668653707,8.169517470058727,8.51230978438445,1,270.0,270_passive,270_passive,270_passive,270_passive,270_passive
124,0.0,0.003977251063565738,0.0,0.0,0.0,0.0,0.0,3.678364029454505,0.23384578154799238,10.914792958141897,0.0,20.64267318694933,32.0222140552692,33.416105590481116,4.152218147994449,0.0,6.540452514502743,0.6351927559676498,0.0,0.0,34.28558043133792,11.946002887418155,0.0,5.008014916295872,50.24986757788417,1.0712981074622256,18.813219351101363,15.132395612546693,18.54302808987934,2.007298316679526,11.947792044027432,32.982484348322366,24.80643717995187,0.0,37.8612726968621,24.587737292724764,11.913007035038161,0.003977251063565738,5.897864858396041,0.003977251063565738,0.0,13.744528264819273,0.0,0.0,27.951838231561396,12.303262040449937,1.76184391198038,16.496829044139833,106.26570903411476,1.4898851312707386,0.1437754440262596,0.0,4.103168899620555,0.0,10.100598619631274,0.024575613157207795,0.003977251063565738,7.008022150579431,0.0,2.5558062668653707,0.003977251063565738,0.0,0.0245756131572078,0.0,0.047235378344529205,2.5558062668653707,0.0,0.0,0.23384578154799238,0.0,20.781667723244478,24.442340614587483,0,135.0,135,90,90,135,135
15,0.0,0.0,0.0,0.0,0.0,1.2681063272258368,0.0,28.941720909175118,8.936510471619119,10.269771821278717,0.0,5.5056728527264625,2.5558062668653707,22.834241661497884,14.920931905344728,8.164982276149866,2.0486984971249,5.726963714249053,7.2377821771236155,6.254737462131232,56.27380044202648,73.16310112656717,0.1318303935424655,0.0,60.03515791862875,34.33834341649209,9.076729436619672,24.08108673795942,10.978607279449209,10.326777132363931,11.227576334556375,35.0899822945808,58.59376531854159,0.0,53.84193087132706,5.239794982198269,22.525504756854215,0.03594628775229907,0.0,17.48010265435231,6.465664665861378,15.261811680548135,4.414839039867581,2.5558062668653707,0.0,0.0,11.069689662768825,21.932328880425917,40.53529276732576,0.14377544402625964,0.0,3.7508920671493517,0.0,0.0,10.104332230680013,0.0,0.0,17.048913350252914,0.0,6.21492491222428,0.003977251063565738,1.1243308831995773,0.0,10.834831835422948,12.402251802021098,0.23384578154799238,0.0,0.0,9.799778878829708,0.0,28.32767593946598,34.51245148484448,0,225.0,225,225,225,225,180
56,12.048699678734044,0.5505977407697136,0.0,0.0,0.0,0.0,0.0,7.080834400718657,2.6939327076770283,7.256676682695027,0.0,52.6177137829749,15.573711972379398,13.499883012788297,11.913007035038161,0.2338457815479924,1.7003264386794206,8.689277970178873,0.8476157075180089,0.0,25.667083998322564,9.171481962155566,0.1437754440262596,3.786663899923287,7.653032494421816,0.9142331030957443,23.271704033946964,19.7907272201147,11.239302126919704,0.24521645614308366,6.493217136158214,28.194611537331454,23.394323034888686,0.0,46.370887714780935,24.181981806534264,8.965362605323344,0.0,0.09844800775262415,0.0,18.505866852346138,3.888075855996316,0.0,0.0,30.618672621959153,20.674196177748055,1.6007606583469594,5.956503517519081,107.83852345252895,0.0,0.0,4.598414903691858,0.0,0.0,34.715822090593484,0.0,11.41663703725615,14.215795702354844,0.0,9.456598957606136,0.0,0.0,0.0,2.0072983166795266,6.408622120960278,6.10027896154534,0.1437754440262596,0.14377544402625964,0.2338457815479924,0.0,21.844137281762304,21.76468551337047,0,90.0,90,90,90,90,90
428,4.439414653024788,0.0,3.786663899923287,1.1243308831995773,0.0,0.0,0.0,19.61893489133415,13.73108660089771,2.6203054188384436,5.956503517519079,29.886433626891346,4.310530767129798,39.06469022517594,0.0,3.522521607925155,41.97867306674245,35.61557770962383,12.401917954753218,0.0,7.084884353914474,6.0777938851257085,34.06213779755321,0.0,30.305052362041106,26.72962021441002,22.081437472592196,24.052931536523392,6.091102713977285,9.022611549654926,0.0,6.075595770218398,30.857723581274687,0.0,33.9858158727411,6.339332477329169,12.366387098271664,0.0,5.008014916295873,19.91652170366553,17.212821419277155,0.0,0.0,5.53231061032488,8.359960599243191,3.077470715153298,34.160345012203145,0.0,72.42177345963614,5.53231061032488,6.422137356547107,1.7190089528031764,23.332936085090324,0.0,37.82638307044484,0.0,21.001139752436345,19.071981704051783,0.0,7.571806399721576,0.047235378344529205,0.0,8.829678079735162,6.279313075288441,22.916430534388144,8.964428387825649,0.0,0.0,0.015347925658657016,0.0,14.801680983527616,0.0,1,180.0,180_passive,180_passive,180_passive,225_passive,180_passive
455,6.254737462131232,0.0,0.0,0.0,0.0,0.8003803291734797,0.0,18.876323203810276,0.1437754440262596,13.302494911156431,5.53231061032488,16.01462791378013,26.191669500332168,17.542128298524283,6.959219861729989,11.262752378427104,0.0,5.2191966201046265,15.499182807565695,0.0,8.295293036303937,31.994360262717976,3.1316291998791033,5.008014916295872,7.610069822675913,19.27688730596857,32.55339003793303,14.006694080369309,9.839022164549908,12.625562935653662,8.262035778810757,8.646130264000343,31.0316957216865,0.0,50.57720975466962,0.5505977407697136,21.774962740727876,0.0,5.53231061032488,6.00373889586361,24.617807549963498,0.0,1.3509780699431932,0.2338457815479924,27.329711775083684,5.7661563918728715,9.581855014884445,3.156967359853994,129.61264092797256,7.890247196467503,0.0,9.79401116030671,0.8003803291734798,0.0,0.2338457815479924,0.0,6.003738895863609,20.13843801174202,0.0,9.590165093971478,6.322057765590241,0.0,4.796950365092889,0.2338457815479924,17.559420820863156,6.408622120960278,6.774176369031438,0.0,0.011370674595091279,0.0,8.54814188195047,0.7085706579742977,1,90.0,90_passive,90_passive,90_passive,90_passive,45_passive
71,0.0,0.0,5.008014916295873,0.0,0.0,3.786663899923287,0.0,4.422793541994713,16.97169922613141,19.006763967377868,0.0,51.077013715553704,44.252736895617176,15.656380201497067,0.8476157075180089,0.0,24.35387802901548,27.817932513566337,24.313842401895652,0.0,15.910670783734895,10.908056176025795,0.0,0.0,0.058606052939620484,7.2236689908851135,21.305059407350623,20.76825694671719,15.562933337506808,3.833899278267816,2.5597835179289365,28.216577539195423,28.780990443057778,0.0,46.17050544383398,5.8087393165123915,0.0,5.008014916295873,0.0,0.1318303935424655,10.519608101063978,3.1569673598539936,0.3655542480711615,0.0,18.7364589665135,4.418816290931146,12.66335958309151,0.0,80.91879072930882,0.047235378344529205,0.003977251063565738,5.808395245469352,8.08811687719025,0.0,5.1157721955499085,0.0,13.423935353935674,2.018668991274618,0.0,2.0072983166795266,0.0,0.0,0.0,0.0,0.003977251063565738,5.956503517519079,0.0,0.0,7.1542211705572285,0.0,12.826103014471087,0.8003803291734797,0,45.0,45,0,0,0,45
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.244530448446742,0.0,15.133312268102202,0.0,25.65268242061012,30.52767025092841,31.17669895436096,10.005755703132081,0.2338457815479924,9.376494042059257,26.239404075887084,15.613203255230525,0.0,24.509444557087658,23.02664361032093,0.011370674595091279,0.0,49.54254871307032,0.8476157075180089,37.114851632905676,15.133312268102202,25.571739282469775,6.493217136158214,12.556710302606994,28.340024395405962,33.05208534205407,0.0,50.100242070765354,28.475596863792333,16.769673665597796,0.0,8.829678079735162,0.08459501519793632,6.517792749315421,8.51230978438445,0.0,5.008014916295873,3.992475565374996,3.5909750295515352,6.138569952686312,0.0,95.01650214312866,0.0,6.254737462131232,9.62201157927408,5.008014916295873,0.0,0.0,0.003977251063565738,6.781229502871344,46.4528010992481,0.0,5.53231061032488,0.0,0.0,0.0,14.027663899026381,18.286478780850153,4.337261640693,0.0,0.0,10.560840268954724,0.0,7.9085043755572135,51.2635185945993,0,135.0,135,135,135,135,135
100,0.09447075668905841,0.0,0.0,0.0,0.0,0.0,0.0,22.411968614274798,6.605905289856288,11.45674810294114,4.0244869325348445,19.02103408853085,3.6801371500649473,19.900424496698054,0.0,4.742190347718117,23.530857883733457,6.3326909394983595,19.905065557740958,0.0,49.38543953412732,48.28624913714222,0.0,1.5279981304323875,35.60139170191484,8.740224469321468,22.40882481887574,19.77075459800351,9.934357625077395,9.555556692406208,11.913007035038161,32.24155204791803,46.634274471265236,0.0,35.0487095378749,22.850789757040634,6.805335202900948,1.76184391198038,0.051212629408094956,4.910994783122863,1.1715662615441065,17.696564593683515,0.0,0.0,0.0,0.0,2.343726385264524,6.254737462131232,55.17420338650778,0.0,2.2486617663991546,24.18484365324853,0.0245756131572078,0.0,5.126960459389398,0.0,13.733813550115748,8.78804696831288,0.0,5.539169923067159,0.0,0.8003803291734798,0.0,0.0,0.2338457815479924,0.45014926326909777,0.0,0.0,14.605591332788066,0.0,16.937035819619403,18.330744221521698,0,270.0,270,225,225,270,270
417,0.0,0.0,0.0,0.0,0.0,0.0,0.3655542480711614,16.18961207432741,24.781093543215533,5.956503517519081,0.0,28.74398929678281,8.751434566305345,16.709988126855,0.022741349190182558,6.254737462131232,6.290683749883532,19.6726157543774,9.764808716999127,0.0,5.711375112296344,2.697909958740594,16.226462725480904,12.674730257686603,36.22508564582636,38.5013806820432,32.83837763504549,16.246589232453132,11.365800705805073,5.03259052945308,3.9344165950131127,20.351177615819825,27.998834864561776,0.0,37.820891743552515,3.786663899923287,1.4054120430920989,0.0,0.23384578154799238,11.189015408899019,8.163511867648518,0.011370674595091279,16.355771771152735,0.0,9.369683669595046,3.1316291998791037,7.828181954154785,12.509474924262465,70.4467210020406,13.35225338073756,0.14377544402625964,17.23751603340388,23.012530262804116,0.0,23.733102370818077,0.0,16.151789538402642,21.316628075485962,0.0,4.688942741349947,0.08459501519793632,0.0,0.0,5.53231061032488,12.66335958309151,4.414839039867581,6.408622120960278,0.0,19.199372629819766,0.0245756131572078,6.920482604028122,5.53231061032488,1,225.0,225_passive,225_passive,225_passive,225_passive,225_passive
