,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,passive,direction,Labels,Classification_US_l,Classification_US_nl,Classification_S_l,Classification_S_nl
283,3.1064040076350836,0.0,0.0,62.79593495203202,5.53231061032488,5.539169923067159,10.964518433814954,0.003977251063565738,5.03259052945308,0.0,0.0,8.048396849396541,0.0,0.0,0.0,13.996817695785255,1.1243308831995773,3.786663899923287,0.0,0.0,0.0,24.930233976852396,6.547780501255979,22.555071993815876,0.0,61.66876243697493,11.856049954354667,0,270.0,270,270,270,270,270
1113,16.45400073407836,2.328378459605867,0.0,8.387191448706746,0.8003803291734798,0.0,1.5279981304323875,8.462620228587559,2.007298316679526,5.287919705789117,0.0,0.0,7.10299530575625,9.4279703560554,0.0,1.3997803587926334,1.5279981304323875,6.35092092683573,8.201502939790869,0.0,0.3655542480711615,6.577373284852197,0.8003803291734798,3.9613249400910386,0.0,21.81603709762273,14.354225013916574,1,270.0,270_passive,0_passive,0_passive,270_passive,270_passive
1057,11.492791378907526,0.0,0.0,22.687709775783333,3.833899278267816,0.3655542480711615,2.0072983166795266,0.024575613157207795,5.579545988669409,4.509309796556639,0.0,6.254737462131232,0.784443522317706,8.51230978438445,6.313934719707987,8.471629390209666,16.758480650417763,0.0,0.0,0.0,10.04845040300476,2.003644195655504,11.492791378907526,28.12507299251274,0.03594628775229907,3.1670998511585737,9.208146772708501,1,270.0,270_passive,270_passive,270_passive,270_passive,270_passive
310,0.0245756131572078,0.0,1.5279981304323875,47.84711492322638,10.155573737778912,2.8368874267578925,0.0,3.786663899923287,3.405337822353266,0.0,0.04723537834452921,6.254737462131232,0.0,5.723321432695667,0.44418178064100394,0.0245756131572078,6.408622120960278,6.254737462131232,0.45014926326909777,0.0,0.0,10.24198581183132,7.610906481526981,4.020509681471279,6.10027896154534,18.573946605220936,11.494532444329502,0,90.0,90,90_passive,90_passive,90,90
661,7.452165035569133,0.0,0.0,39.82976512923016,4.414839039867581,0.0,13.449147653658466,0.003977251063565738,2.007298316679526,2.5558062668653707,0.0,0.0,3.9573476890274732,5.573083425060875,8.79467881621916,1.279082456663351,0.2810811598925216,2.807678645853006,0.08459501519793632,0.0,0.0,8.41019873229295,8.83075058113038,16.818055527090973,0.0,20.341365953529774,12.0118673861229,0,270.0,270,270,270,270,270
1188,0.011370674595091279,4.384497019037529,0.0,19.441372649555422,0.0,0.0,1.1880870452377068,7.6224272361008625,2.018668991274618,5.573083425060875,0.0,0.0,0.14377544402625964,5.53231061032488,0.0,7.878701282356647,0.0,0.0,0.0,0.0,9.113470877373075,9.88997685009974,9.355157945489312,6.254737462131232,0.0,9.871043733499286,12.454239674446143,1,180.0,180_passive,180_passive,180_passive,180_passive,180_passive
152,5.53231061032488,0.08857226626150205,0.0,39.55489733053137,0.0,0.0,15.85919997231229,22.70430897958883,7.215454859378618,0.0,0.41278962641569067,0.0,0.0,4.5240096682227255,0.0,7.33639337590174,0.011370674595091279,6.620291710202395,0.0,0.14377544402625964,4.671528301609217,15.58395204665989,14.187704877122814,11.871036846405774,0.0,37.98663562484623,0.14377544402625964,0,90.0,90,180,180,90,90
711,5.536287861388445,11.262752378427104,0.0,30.837503324797435,0.0,6.53601304672826,8.810543728996604,14.255923884865373,9.089640544943306,0.0,0.0,0.003977251063565738,0.0,0.3655542480711614,6.901567294799421,9.318974510248166,5.53231061032488,0.0,0.0,0.0,8.51230978438445,9.616802110222364,0.8003803291734798,2.789652048413363,3.3654749814270963,0.7057438593910644,6.656641493524457,1,180.0,180_passive,180_passive,180_passive,180_passive,180_passive
942,0.23384578154799238,0.0,0.0,14.449415886204186,0.0,1.1243308831995773,0.0,0.0,1.1357015577946685,0.0,0.0,0.0,7.575783650785142,2.789652048413363,0.1437754440262596,6.455857499304806,0.0,0.0,5.008014916295872,0.0,21.29763473327699,16.831175831147508,0.1437754440262596,27.79164353692317,0.0,13.372664178425921,8.123925540616288,1,270.0,270_passive,270_passive,270_passive,270_passive,270_passive
18,6.254737462131232,0.0,0.0,50.13762877496719,0.0,11.262752378427104,0.003977251063565738,10.322396775770587,5.53231061032488,0.0,0.0,0.0,4.157714363892805,0.0245756131572078,0.0,29.713555170916795,2.5558062668653707,0.0,0.0,0.0,0.3184407967459287,12.921013530035438,13.630687554081845,20.849725640631856,0.36953149913472716,27.378191538316546,7.5274432468796855,0,180.0,180,270,270,180,180
393,0.0,0.08459501519793632,3.1569673598539936,46.320722189732265,0.0,8.51230978438445,0.0,13.20903905851099,4.10054875716503,1.1700337553275033,0.0,2.5558062668653707,0.5978331191142428,0.36953149913472716,3.156967359853994,20.587223104573628,2.0112755677430925,5.008014916295873,0.0,0.0,6.493217136158214,15.979741620801043,15.68351558708036,16.724054247451566,6.339332477329169,26.685830668333164,7.062068543828649,0,180.0,180,180,180,180,180
434,0.024575613157207795,13.787690466291087,0.0,57.142906514548,5.53231061032488,0.0,13.238532937018432,16.660863836508614,5.588321149381574,15.054357266576723,0.04723537834452921,0.0,0.0,5.956503517519079,0.0,8.54190719881612,0.08459501519793632,0.0,0.0,0.0,0.0,4.571107422240993,9.546907243683933,5.1675819138610395,6.408622120960278,1.0128139815419017,9.95117823721654,0,90.0,90,90,90,90,90
1040,3.5968369199212518,0.011370674595091279,0.0,11.139458092292351,3.546667121707005,1.1243308831995773,0.12451855401380113,11.940932731285157,12.10773079489374,3.871258915121223,0.0,0.5619684153648048,0.0,10.365969809987751,1.3581766647475695,0.0959656897930276,5.53231061032488,0.011370674595091279,0.0,0.0,8.487217992162376,0.9435813973110364,0.003977251063565738,4.5239263254564746,0.0,22.486182794777122,10.14173363966538,1,270.0,270_passive,180_passive,270_passive,270_passive,270_passive
161,0.3655542480711614,0.0,0.0,69.81244188555114,0.0,0.0,13.92986516846294,0.0,5.36587465976377,0.0,0.0,2.5558062668653707,6.493434911069682,1.6749286239692909,0.0,15.879130812190501,0.0,6.535570779743316,0.0,0.0,0.3184407967459287,29.657303482838916,11.901446180854615,12.92714882425203,0.0,31.22219074043402,7.127570918913459,0,270.0,270,270,270,270,270
489,13.733813550115748,0.0,10.371342557386662,60.06887812890108,1.1243308831995773,7.539608927004405,25.66595074877995,0.3655542480711614,17.799571592614644,0.5505977407697136,0.0,6.412599372023842,6.10027896154534,0.0,0.0,10.379485045574583,0.003977251063565738,2.078595871202101,0.003977251063565738,0.0,1.671773574458647,11.901082823854244,21.72580569958868,11.123057275825028,2.0072983166795266,26.385743221168067,8.277576735889006,0,270.0,270,270,270,270,270
737,3.1683380344490857,0.0,0.0,15.31611582558754,0.05860605293962049,7.732172240344711,7.940597502456231,0.1437754440262596,4.414839039867581,0.0,0.0,6.301972840475762,6.283290326352006,7.9366202513926645,10.206656695478655,0.0,13.357732767887484,0.0,0.0,0.0,0.0,0.0,0.015347925658657016,26.520059155844155,0.14377544402625964,14.706604187523334,17.520478719954564,1,270.0,270_passive,270_passive,270_passive,270_passive,0_passive
898,1.6566348429929227,5.111612533730741,0.0,25.870199147608556,5.1258200384005335,0.0,0.0,4.698065120532827,0.0959656897930276,0.0,0.0,0.024575613157207795,11.213981285859951,4.414839039867581,2.0072983166795266,0.08857226626150205,4.732457618444369,0.0,0.0,0.0,0.0,1.1011954815394271,1.7221640023138203,21.661524537892845,15.45301163150487,4.604487445075134,6.412599372023842,1,180.0,180_passive,180_passive,180_passive,180_passive,90_passive
408,5.712773626719365,0.0,0.0,34.11149767287298,8.346538271895449,6.342470166788658,4.414839039867581,15.568855185250598,0.6839950448170903,8.797368195340539,0.0,0.0,0.2338457815479924,5.867919745340715,0.08459501519793632,34.400353279720065,0.0,2.8076786458530063,0.0,0.0,0.0245756131572078,3.1569673598539936,13.818922002292846,25.064145168902417,7.084811651782224,46.987999705538236,11.984311515669885,0,180.0,180,180,180,180,180
641,0.24521645614308366,0.0245756131572078,0.0,34.009932340786335,0.0,6.756883846692561,33.56529890012955,7.527443246879687,1.7903967762011537,1.2926475054266724,0.0,0.0,6.339332477329169,6.408622120960278,6.565912800573366,31.023638186287698,0.0,6.408622120960278,0.0,0.0,6.279313075288441,2.482507547947147,6.285073934528854,27.626937319027487,13.305483545879767,30.72589231718469,12.841496118173323,0,180.0,180,180,180,180,180
824,0.05860605293962049,3.786663899923287,0.0,2.0773138850274315,0.0,0.0,5.53231061032488,0.8476157075180089,7.860689069930746,0.0,0.0,0.394107112291935,3.178864578223633,6.774176369031438,9.113470877373075,2.5558062668653707,6.433197734117485,1.1243308831995773,0.0,0.0,15.658781985375425,3.356186596038851,10.249409334916555,41.46713726387673,0.0,27.456338995298974,22.266253556433508,1,270.0,270_passive,270_passive,270_passive,90_passive,270_passive
349,0.08459501519793632,0.0,1.1243308831995773,20.667151975225572,6.422137356547108,5.956503517519079,6.408622120960278,16.19703032519489,1.3695473393426607,0.0,0.0,0.0,2.151073760705786,0.0,5.330991028708455,13.936173784879871,0.0,11.793907385198393,3.786663899923287,0.0,16.32784607490574,5.985056381739853,5.942837170299968,17.725028455627278,0.0245756131572078,35.3841948260011,10.588788533408096,0,180.0,180,180,180,180,180
416,0.5505977407697136,5.008014916295873,0.0,73.15066094294225,3.156967359853994,0.3655542480711614,7.522843789357069,0.3655542480711615,16.291709607564986,3.786663899923287,0.0,12.9786992591147,0.0,7.521243047502665,5.008014916295873,14.344980165231014,0.011370674595091279,0.0,2.0072983166795266,6.254737462131232,0.0,8.923123751726864,18.631233775205683,5.539169923067159,0.0,36.5548377321986,3.9535876626011905,0,0.0,0,0,0,270,0
1096,0.3655542480711615,4.418816290931146,2.7917418389972326,30.054484653652793,0.0,0.0,9.07158430850036,12.348413262580417,4.031880356066371,2.580381880022579,0.0,16.270767294722976,0.0,1.55073947962257,1.9528547343511686,13.050324289721209,16.309036138829665,0.14377544402625964,0.0,0.0,0.0,15.282337340509523,4.6103399618894265,7.268082575194442,0.0,21.162172016781465,13.593993257555091,1,0.0,0_passive,0_passive,0_passive,0_passive,90_passive
990,0.5751733539269213,2.807678645853006,0.0,40.20592776783864,0.0,6.339332477329169,9.976794657965046,7.198998447042012,5.985893644989829,6.681217106681665,0.0,3.786663899923287,0.024575613157207795,0.0,5.008014916295872,5.2649610015561334,0.0,9.565589480814271,0.0,0.0,0.0,5.16100654190382,7.294154522305259,7.941066165601668,6.254737462131232,23.613754577268242,8.820526140322391,1,90.0,90_passive,90_passive,90_passive,90_passive,90_passive
491,0.8003803291734797,1.5279981304323875,0.0,24.034803494089743,0.0,1.5752335087769165,1.279477001820928,0.047235378344529205,1.1243308831995773,8.966518178409517,0.0,0.0,0.003977251063565738,5.5568862234820875,4.281298243053571,6.620291710202394,2.0072983166795266,5.055250294640402,0.0,0.0,2.0072983166795266,2.4396725887699433,3.786663899923287,0.0,2.55789605744924,6.8004169375507155,0.8003803291734797,0,90.0,90,90_passive,90_passive,90,90
966,0.08459501519793632,6.13234579949545,0.0,26.568442265752996,0.0,0.047235378344529205,0.024575613157207795,7.0551177913047125,11.14534480720981,0.0,0.0,5.314662030355675,10.964518433814952,1.6007606583469596,0.9594789553665187,15.461622775047426,6.254737462131232,0.0,6.254737462131232,0.08459501519793632,15.219165849956882,4.48272160969155,6.507101258288793,22.984067189570954,0.0,2.9061266536056305,0.08857226626150205,1,270.0,270_passive,270_passive,270_passive,270_passive,90_passive
52,5.956503517519081,5.956503517519081,0.0,31.19304262761496,0.08459501519793632,2.0072983166795266,17.02112473816884,7.976610809576935,1.8090792903249089,0.0,0.0,9.022611549654926,0.0,0.8003803291734798,2.007298316679526,11.019090233379714,7.539608927004405,0.0,0.0,0.0,14.456240401922102,9.788530131253912,22.299310414685024,6.598319796839857,5.956503517519081,16.822507716057636,0.0,0,90.0,90,90,90,90,90
124,9.654583645264001,0.0245756131572078,0.0,60.00954122845186,0.0,0.0,7.563821183161244,19.896610209258267,3.5132276765169212,0.0,0.0,3.1569673598539936,5.53231061032488,5.956503517519079,0.0,19.457330713793105,0.011370674595091279,8.964428387825647,1.2681063272258368,0.0,7.822238265314527,13.689954046404528,10.172280592829393,15.734435535680282,0.694373184795973,26.461549494022737,22.855674684252012,0,180.0,180,180,180,180,180
934,4.227579841324018,0.0,3.786663899923287,38.79155130010013,0.0,0.9201292399044406,1.971946590717586,5.280843038004037,2.5597835179289365,0.0,5.53231061032488,6.573178258877161,0.0,6.254737462131232,0.5978331191142426,3.390050594584304,6.517136107899998,0.0,0.0,0.0,1.8187040679955502,0.5619684153648048,4.910994783122864,15.341990643464179,0.0,8.281894048664322,1.1357015577946685,1,0.0,0_passive,0_passive,90,0_passive,0_passive
45,0.5505977407697136,0.0,0.0,26.445147245489196,0.003977251063565738,4.414839039867581,0.058606052939620484,11.475147780624846,0.0959656897930276,0.0,5.956503517519081,0.0,0.3655542480711615,4.414839039867581,3.3601638471024162,40.21786055125714,7.571806399721576,2.5558062668653707,0.0,5.956503517519081,4.227579841324018,19.055073039116163,3.8826295897163146,10.928373974896559,0.04723537834452921,40.38577825558239,12.063132707600586,0,180.0,180,180,90_passive,180,180
841,2.151073760705786,0.0,0.0,2.1569853392851726,0.0,0.8003803291734797,0.0,0.047235378344529205,5.58983014213597,0.0,0.0,21.22332850759855,6.756883846692559,0.0,0.0,7.550445490810251,9.96230256275494,0.0,0.0,0.0,13.35225338073756,11.592781624679596,0.41278962641569067,29.79413441750451,0.0,10.360288997819838,15.628585231900926,1,270.0,270_passive,270_passive,270_passive,270_passive,270_passive
55,17.021124738168837,0.0,3.156967359853994,34.51240215748659,11.07148053339204,3.8112395130804946,0.0,8.383557403490148,0.0,0.0,0.0,0.2529460723814037,6.254737462131232,6.254737462131232,0.0,24.38217082628455,5.956503517519079,1.5279981304323875,0.0,0.0,0.0,26.9713369559871,6.687612013661403,8.12240414049129,0.0,19.444031001666744,3.786663899923287,0,90.0,90,270,270,90,90
857,0.0,0.47906223769107603,0.047235378344529205,40.5402155099334,0.0,5.5835232397329735,0.10917062835514411,0.011370674595091279,5.249189418945857,0.0,0.0,0.0,10.290776129212807,0.0,7.75960019090347,2.009306227570993,3.535296447111914,0.0,0.0,0.0,17.226464166636408,3.837876529331382,13.315046202888498,13.334430866593152,0.05860605293962049,7.08798327329838,1.8226813190591162,1,180.0,180_passive,180_passive,180_passive,90_passive,270_passive
592,4.106545746487941,0.0,0.0,56.11169094516537,0.0,8.088116877190249,1.1283081342631431,0.0,2.372852564750688,0.022741349190182558,0.0,0.15514611862135091,0.011370674595091279,0.0,0.0,4.943386884991582,0.04723537834452921,0.08459501519793632,6.254737462131232,0.0,0.2338457815479924,14.122068069892789,0.0,11.727410005750782,0.0,22.563243304258265,5.472457710644605,0,270.0,270,90_passive,180_passive,0,270
1189,1.1243308831995773,5.326032704950765,0.0,12.843175300238869,0.0,5.53231061032488,19.215757148078044,9.050841919789459,3.9573476890274732,0.23384578154799238,0.0,0.0,0.9447048530616485,3.156967359853994,0.36953149913472716,0.0,0.0,0.024575613157207795,0.0,0.0,6.254737462131232,17.516915998801487,6.935957148295585,12.552338595050818,15.281196344252786,14.577927145705408,6.082908351094594,1,180.0,180_passive,180_passive,180_passive,180_passive,180
445,2.789652048413363,6.254737462131232,0.884975344371416,69.86056497037862,0.0,0.0,17.484079905415882,1.268106327225837,5.241860697843865,0.28755088805251927,0.0,6.691589264724969,0.0,0.22837045922419594,0.14377544402625964,13.915868013815027,0.0,0.0,0.0,0.0,0.0,17.511192373770566,3.471958255706246,10.540325526620752,0.0,27.571840781013748,7.367793372376347,0,0.0,0,0,0,0,180
186,0.024575613157207795,15.831476077123732,10.195286020883565,51.20146947985602,0.0,4.045085294628486,6.254737462131232,11.062779812118746,3.202926754401678,0.0,0.0,12.875029172333626,11.940932731285157,17.343934295938197,0.0,12.837011445590507,1.1185334858067548,2.9931715064382693,0.0,0.0,0.0245756131572078,15.118935147367734,2.921360514936532,15.602215939573385,3.786663899923287,56.74787573219188,27.51948080784956,0,270.0,270,270,270,270,270
85,0.0,0.0,0.0,47.26641223507598,0.0,0.23384578154799238,11.875620338717615,6.094279025689684,6.656641493524456,0.0,0.003977251063565738,14.30304178941453,0.8003803291734798,1.1243308831995773,0.0,26.67025375914757,0.003977251063565738,2.5558062668653707,0.0,0.0,8.415920437639803,10.534320867171218,5.180343224542906,4.587044229096766,0.0,36.915128834214606,14.220176454599256,0,0.0,0,0,0,0,0
1239,5.53231061032488,0.0,0.0,17.066060500602728,0.0,2.0072983166795266,0.0,0.2338457815479924,0.047235378344529205,0.003977251063565738,0.0,0.0,0.0,0.0,0.011370674595091279,2.0072983166795266,5.008014916295872,0.003977251063565738,0.0,0.0,0.0,8.262035778810759,5.53231061032488,13.14477077059073,0.0,7.219410848240426,0.14377544402625964,1,90.0,90_passive,90_passive,0_passive,90_passive,90
1,0.003977251063565738,5.008014916295872,0.0,37.82538690263642,12.526085595372757,0.08459501519793632,10.70950004081468,5.805332891197904,1.1188211259194085,0.0,4.016604544250519,2.007298316679526,8.13535225553478,11.41663703725615,4.414839039867581,9.701752669658676,5.314662030355675,0.1437754440262596,0.8003803291734798,0.0,10.101391405412624,20.548012001430166,16.95923180104759,6.111188227483436,13.051090023468547,27.32258676299819,11.991810391183071,0,90.0,90,180,180,0,90
722,1.5752335087769165,0.0,0.0,28.23556376066581,0.5505977407697136,3.356186596038851,4.414839039867581,14.588070795464567,2.2486617663991546,0.0,0.0,8.810543728996604,3.1569673598539936,0.0,3.1683380344490852,0.16835105718346743,6.943631259777283,12.360792810455889,2.9213605149365325,0.0,0.0,5.7939622166028135,2.3283784596058674,8.222602773755147,1.2089258983975135,25.390319119449643,7.782735592563621,1,90.0,90_passive,0_passive,0_passive,90_passive,90_passive
655,0.0,0.0,0.0,36.73696183350474,0.0,0.0,4.418816290931146,0.1437754440262596,2.5558062668653707,0.003977251063565738,0.0,0.08459501519793632,8.812633519580471,0.3655542480711614,6.4353407212140255,18.820016554293144,0.0245756131572078,1.034226110721472,2.007298316679526,0.003977251063565738,0.0,17.636614919103327,4.152218147994449,19.167915553502674,0.0,65.95187391978095,13.908979252463753,0,270.0,270,270,270,270,270
717,2.151973773208749,0.0,0.0,32.205507122320675,0.0,0.0,3.300742803880254,4.473069285299032,0.003977251063565738,0.0,3.786663899923287,11.488814127843959,0.0245756131572078,2.1631908864000366,1.4898851312707386,7.578970485864413,6.266108136726324,0.5505977407697136,3.1569673598539936,0.0,1.1659345772446412,9.012597983667876,5.856549070745625,16.536306691242995,5.008014916295872,19.297126108071655,11.237466633732168,1,0.0,0_passive,0_passive,0_passive,90_passive,0_passive
268,4.7917639625338335,5.53231061032488,6.805335202900946,67.18262479458654,0.0,0.0,2.007298316679526,2.567176941460462,0.8363266169257787,0.0,0.8003803291734798,1.6007606583469596,8.950929576456808,1.1243308831995773,10.264998710998531,1.2695465387228941,5.53231061032488,0.0,0.0,0.0,6.041098532717016,3.7793760921254447,4.6815149857858245,11.488814127843959,11.132869490998422,5.0911965823927,8.51230978438445,0,90.0,90,90,90,90,90
1023,3.1732328939241676,16.33137987300185,0.0,31.066372231860345,0.0,0.5505977407697136,20.4340702096725,5.478459414386026,1.7997139841111827,2.5803818800225784,0.0,12.509474924262465,6.342470166788657,3.535296447111914,13.573381179510832,6.115042359529153,20.60152256466862,2.9685958932810608,2.2657197113847265,0.0,0.003977251063565738,6.263567568354611,6.301972840475762,6.383275969407747,3.2415623750519305,10.353906207469308,6.942219133872786,1,90.0,90_passive,0_passive,0_passive,180_passive,90_passive
897,0.011370674595091279,0.0,0.0,38.244853682855904,0.0,0.0,0.0,0.1437754440262596,3.9304393439495464,0.0,0.0,10.382713231981752,0.3655542480711615,8.088116877190249,0.0,8.249577291347803,0.0,3.1569673598539936,0.0,0.0,6.317911970771553,4.061832011703582,5.889030908592911,7.105410013875865,0.6712110211208908,31.17138704770262,9.642417054363344,1,180.0,180_passive,90_passive,90_passive,90_passive,180_passive
431,0.14377544402625964,0.5505977407697136,0.0,41.604548355155266,0.047235378344529205,0.0,0.6057876212413743,15.580571285121678,0.0,6.3985129061574915,0.0,0.8003803291734797,0.0,5.53231061032488,5.008014916295873,5.461592523892578,3.786663899923287,2.5558062668653707,0.0,0.0,0.0,4.743572766422616,12.915356206719254,7.305525196900349,0.003977251063565738,0.5619684153648048,2.8010227230084546,0,90.0,90,90,90,90,90
1264,0.1437754440262596,5.956503517519081,0.0,9.667407276240196,0.0,0.0,3.7906411509868527,9.380275820504876,6.408622120960278,0.5505977407697136,0.0,4.414839039867581,5.981079130676288,3.1569673598539936,3.786663899923287,8.080395695418924,12.882180293699522,0.0,1.5279981304323875,0.0,5.008014916295872,4.922365457717955,11.155529256185742,14.732984200549852,0.0,17.487934037461596,25.907654330059824,1,270.0,270_passive,0_passive,270_passive,270_passive,90_passive
1112,0.0,0.0,0.0,35.011915642786484,0.0,4.152218147994449,0.0,5.956503517519079,10.900978948804754,0.1437754440262596,0.0,6.254737462131232,0.08459501519793632,6.854137491750386,8.201502939790869,0.0,7.488478899015033,5.956503517519079,0.0,0.0,10.728773759575569,10.04140136205452,6.697414308260452,21.623809111870827,0.0,11.986645439589156,10.140762834741192,1,270.0,270_passive,180_passive,270_passive,270_passive,270_passive
1205,1.1659345772446412,9.526451573598322,10.04140136205452,16.906249624586508,0.0,0.0,3.156967359853994,0.0,0.0,9.527136191961,0.0,0.0,3.1909990228330205,0.0,0.2338457815479924,5.496716494054951,0.0,10.046075433488902,0.0,0.0,5.712773626719365,9.915601183197202,0.14377544402625964,12.74514628490494,1.1829369361391977,14.621546283441704,20.0106364015456,1,180.0,180_passive,180_passive,180_passive,180_passive,90
900,1.1243308831995773,0.0,0.0,33.52462786991331,0.1437754440262596,0.5505977407697136,3.8513405446499664,2.0802847087263086,10.695913660374577,0.0,0.0,2.5558062668653707,6.339332477329169,9.86133146376572,0.5505977407697136,8.958296424086429,3.8112395130804955,0.15514611862135091,0.2338457815479924,0.0,2.3397491342009586,0.024575613157207795,11.171722886560142,30.65996455279357,0.0,14.23994296665854,6.982969744529071,1,0.0,0_passive,270_passive,270_passive,0_passive,0_passive
853,5.008014916295872,0.5505977407697136,3.041524427400999,7.86096265811008,2.0072983166795266,4.418816290931146,5.53231061032488,6.429154972570465,4.756776481788118,0.0,0.0,17.795988517348725,8.689277970178871,2.482023193105832,5.773015704615151,1.256161276742043,25.992599544197258,11.220174242768529,0.2338457815479924,6.3326909394983595,2.5597835179289365,16.70976029443344,0.0959656897930276,14.17122801457569,0.0,42.51087271201164,15.166148361487808,1,0.0,0_passive,0_passive,0_passive,0_passive,0_passive
39,4.462074418212111,6.408622120960278,5.956503517519079,36.04074305331932,0.0,0.0,21.175669367475958,8.514399574968321,0.047235378344529205,0.0,0.0,3.535296447111914,1.5279981304323875,0.8003803291734798,0.0,30.82445534906515,0.0245756131572078,7.274803420130778,4.414839039867581,6.342470166788658,0.3655542480711615,20.29774928681627,11.669342433343502,22.134260386712985,0.0,22.687523912293532,5.2923200220326665,0,270.0,270,270,180,270,270
